"SEQPRODUTO";"DESCCOMPLETA";"QUANTIDADE";"DATA";"HORA";"ENTRADASAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,268;03/04/25;"18:57:58";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,344;03/04/25;"18:57:58";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,304;03/04/25;"18:57:58";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";0,992;03/04/25;"18:57:58";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,324;03/04/25;"18:57:58";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,322;03/04/25;"18:57:58";"SAIDA"
"145920";"CARNE BOV RSF KG ASSADO DE TIRAS";0,68;03/04/25;"18:58:00";"SAIDA"
"145920";"CARNE BOV RSF KG ASSADO DE TIRAS";0,764;03/04/25;"18:58:00";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,59;03/04/25;"18:58:52";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,48;03/04/25;"18:59:08";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,418;03/04/25;"18:59:53";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,384;03/04/25;"19:00:36";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,412;03/04/25;"19:00:36";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,426;03/04/25;"19:00:36";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,438;03/04/25;"19:00:36";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,392;03/04/25;"19:00:45";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,456;03/04/25;"19:00:45";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,398;03/04/25;"19:00:45";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,454;03/04/25;"19:00:47";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,276;03/04/25;"19:00:47";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,39;03/04/25;"19:00:58";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,406;03/04/25;"19:00:58";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,334;03/04/25;"19:01:56";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,958;03/04/25;"19:02:03";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,684;03/04/25;"19:03:12";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,408;03/04/25;"19:03:19";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,476;03/04/25;"19:03:19";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,286;03/04/25;"19:04:08";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,276;03/04/25;"19:04:08";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";6,41;03/04/25;"19:04:11";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,394;03/04/25;"19:04:28";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,298;03/04/25;"19:04:43";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,412;03/04/25;"19:04:43";"SAIDA"
"145905";"CARNE BOV RSF KG CHULETA";1,666;03/04/25;"19:06:20";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";1,19;03/04/25;"19:06:20";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,642;03/04/25;"19:07:22";"SAIDA"
"145893";"CARNE BOV RSF KG PATINHO";0,886;03/04/25;"19:08:34";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,372;03/04/25;"19:08:54";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,75;03/04/25;"19:08:54";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,374;03/04/25;"19:08:54";"SAIDA"
"145919";"CARNE BOV RSF KG PEITO";0,684;03/04/25;"19:09:04";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,486;03/04/25;"19:09:31";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";1,11;03/04/25;"19:09:31";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,538;03/04/25;"19:09:31";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,57;03/04/25;"19:09:31";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";2,436;03/04/25;"19:09:31";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,52;03/04/25;"19:09:31";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,6;03/04/25;"19:10:02";"SAIDA"
"145905";"CARNE BOV RSF KG CHULETA";2,294;03/04/25;"19:10:15";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";0,38;03/04/25;"19:10:15";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";0,736;03/04/25;"19:10:15";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,592;03/04/25;"19:10:39";"SAIDA"
"145904";"CARNE BOV RSF KG CAPA DE FILE";1,32;03/04/25;"19:10:39";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,372;03/04/25;"19:11:02";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,388;03/04/25;"19:11:02";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,422;03/04/25;"19:11:02";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,416;03/04/25;"19:11:02";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,542;03/04/25;"19:11:06";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,61;03/04/25;"19:12:58";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,358;03/04/25;"19:12:58";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,692;03/04/25;"19:14:04";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,644;03/04/25;"19:14:04";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,59;03/04/25;"19:14:04";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,874;03/04/25;"19:14:37";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,398;03/04/25;"19:15:49";"SAIDA"
"145921";"CARNE BOV RSF KG GRANITO";1,532;03/04/25;"19:17:07";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,81;03/04/25;"19:17:07";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,504;03/04/25;"19:17:25";"SAIDA"
"145900";"CARNE BOV RSF KG PICANHA";0,946;03/04/25;"19:17:28";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,434;03/04/25;"19:17:53";"SAIDA"
"145904";"CARNE BOV RSF KG CAPA DE FILE";1,136;03/04/25;"19:17:53";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,358;03/04/25;"19:17:58";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,422;03/04/25;"19:18:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,482;03/04/25;"19:18:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,452;03/04/25;"19:18:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,376;03/04/25;"19:18:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,56;03/04/25;"19:18:56";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,542;03/04/25;"19:18:56";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,37;03/04/25;"19:19:06";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,328;03/04/25;"19:19:06";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,558;03/04/25;"19:19:06";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,93;03/04/25;"19:19:06";"SAIDA"
"145905";"CARNE BOV RSF KG CHULETA";1,226;03/04/25;"19:19:06";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,406;03/04/25;"19:19:20";"SAIDA"
"145894";"CARNE BOV RSF KG TATU";0,672;03/04/25;"19:19:41";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,364;03/04/25;"19:19:57";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,346;03/04/25;"19:19:57";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,612;03/04/25;"19:20:01";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,6;03/04/25;"19:20:01";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,412;03/04/25;"19:20:21";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,462;03/04/25;"19:20:21";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,674;03/04/25;"19:20:30";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,644;03/04/25;"19:20:30";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,976;03/04/25;"19:22:59";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,374;03/04/25;"19:22:59";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,44;03/04/25;"19:22:59";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,386;03/04/25;"19:23:21";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,404;03/04/25;"19:23:21";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,534;03/04/25;"19:23:21";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,386;03/04/25;"19:23:21";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,538;03/04/25;"19:23:21";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,398;03/04/25;"19:23:21";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,566;03/04/25;"19:24:48";"SAIDA"
"145889";"CARNE BOV RSF KG COXAO DE FORA";1,05;03/04/25;"19:25:08";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,756;03/04/25;"19:25:35";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,516;03/04/25;"19:25:35";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,518;03/04/25;"19:25:35";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,382;03/04/25;"19:25:56";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,368;03/04/25;"19:25:56";"SAIDA"
"145927";"CARNE BOV RSF KG ENTRANHA";0,828;03/04/25;"19:26:20";"SAIDA"
"145890";"CARNE BOV RSF KG ESP NA CHAPA";0,534;03/04/25;"19:26:29";"SAIDA"
"145902";"CARNE BOV RSF KG BANANINHA";0,41;03/04/25;"19:26:29";"SAIDA"
"145906";"CARNE BOV RSF KG CONTRAFILE";1,136;03/04/25;"19:27:04";"SAIDA"
"145906";"CARNE BOV RSF KG CONTRAFILE";1,174;03/04/25;"19:27:04";"SAIDA"
"145901";"CARNE BOV RSF KG APARA DO LOMBO";1,186;03/04/25;"19:27:04";"SAIDA"
"145917";"CARNE BOV RSF KG ESP P/CHURRASCO";1,312;03/04/25;"19:27:04";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,514;03/04/25;"19:27:12";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,596;03/04/25;"19:27:12";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,424;03/04/25;"19:28:58";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,35;03/04/25;"19:28:58";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";0,902;03/04/25;"19:29:12";"SAIDA"
"145930";"CARNE BOV RSF KG VAZIO";1,294;03/04/25;"19:29:12";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";0,8;03/04/25;"19:29:12";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,376;03/04/25;"19:29:12";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,61;03/04/25;"19:30:09";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,406;03/04/25;"19:30:41";"SAIDA"
"145920";"CARNE BOV RSF KG ASSADO DE TIRAS";1,868;03/04/25;"19:30:41";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,376;03/04/25;"19:30:41";"SAIDA"
"145915";"CARNE BOV RSF KG MUSC DIANTEIRO";0,524;03/04/25;"19:31:23";"SAIDA"
"145915";"CARNE BOV RSF KG MUSC DIANTEIRO";0,556;03/04/25;"19:31:23";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,338;03/04/25;"19:31:27";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,562;03/04/25;"19:31:27";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";1,292;03/04/25;"19:31:52";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,576;03/04/25;"19:32:21";"SAIDA"
"145917";"CARNE BOV RSF KG ESP P/CHURRASCO";1,736;03/04/25;"19:32:23";"SAIDA"
"145919";"CARNE BOV RSF KG PEITO";0,67;03/04/25;"19:32:59";"SAIDA"
"145905";"CARNE BOV RSF KG CHULETA";1,166;03/04/25;"19:35:45";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,532;03/04/25;"19:35:45";"SAIDA"
"145897";"CARNE BOV RSF KG FILE MIGNON";1,48;03/04/25;"19:36:39";"SAIDA"
"145907";"CARNE BOV RSF KG ENTRECOT";0,448;03/04/25;"19:36:39";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";0,754;03/04/25;"19:36:39";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";0,996;03/04/25;"19:36:39";"SAIDA"
"145893";"CARNE BOV RSF KG PATINHO";2,442;03/04/25;"19:36:39";"SAIDA"
"145907";"CARNE BOV RSF KG ENTRECOT";0,502;03/04/25;"19:36:39";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,386;03/04/25;"19:36:48";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,41;03/04/25;"19:36:48";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,434;03/04/25;"19:36:48";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,38;03/04/25;"19:36:48";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,846;03/04/25;"19:37:25";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,326;03/04/25;"19:37:49";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,616;03/04/25;"19:37:49";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,332;03/04/25;"19:37:49";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,47;03/04/25;"19:38:03";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,588;03/04/25;"19:38:03";"SAIDA"
"145921";"CARNE BOV RSF KG GRANITO";4,006;03/04/25;"19:38:05";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,424;03/04/25;"19:40:34";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,314;03/04/25;"19:40:34";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,322;03/04/25;"19:40:34";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,318;03/04/25;"19:40:34";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,494;03/04/25;"19:40:34";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,528;03/04/25;"19:40:34";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,462;03/04/25;"19:40:34";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,584;03/04/25;"19:40:34";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,422;03/04/25;"19:40:50";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,366;03/04/25;"19:41:30";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,466;03/04/25;"19:41:30";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,362;03/04/25;"19:41:30";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,442;03/04/25;"19:41:30";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,432;03/04/25;"19:41:30";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,39;03/04/25;"19:41:30";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,364;03/04/25;"19:41:30";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";3,692;03/04/25;"19:41:40";"SAIDA"
"145894";"CARNE BOV RSF KG TATU";0,788;03/04/25;"19:41:44";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,418;03/04/25;"19:42:00";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,65;03/04/25;"19:42:00";"SAIDA"
"145926";"CARNE BOV RSF KG COSTELA JANELA";0,694;03/04/25;"19:42:59";"SAIDA"
"145920";"CARNE BOV RSF KG ASSADO DE TIRAS";0,542;03/04/25;"19:42:59";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,72;03/04/25;"19:43:59";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,906;03/04/25;"19:43:59";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,802;03/04/25;"19:43:59";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,802;03/04/25;"19:43:59";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,54;03/04/25;"19:44:23";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,52;03/04/25;"19:44:23";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,56;03/04/25;"19:44:23";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";0,924;03/04/25;"19:44:58";"SAIDA"
"145901";"CARNE BOV RSF KG APARA DO LOMBO";3,17;03/04/25;"19:44:58";"SAIDA"
"145931";"CARNE BOV RSF KG COSTELA S/OSSO";0,93;03/04/25;"19:44:58";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,532;03/04/25;"19:44:58";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,484;03/04/25;"19:44:58";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,518;03/04/25;"19:44:58";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,518;03/04/25;"19:44:58";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,846;03/04/25;"19:45:15";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,672;03/04/25;"19:45:15";"SAIDA"
"145904";"CARNE BOV RSF KG CAPA DE FILE";1,192;03/04/25;"19:47:21";"SAIDA"
"145904";"CARNE BOV RSF KG CAPA DE FILE";1,016;03/04/25;"19:47:21";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,246;03/04/25;"19:47:21";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,31;03/04/25;"19:47:21";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,356;03/04/25;"19:47:21";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,318;03/04/25;"19:47:21";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,326;03/04/25;"19:47:21";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,316;03/04/25;"19:47:21";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,3;03/04/25;"19:47:21";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,312;03/04/25;"19:47:21";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,5;03/04/25;"19:48:16";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,518;03/04/25;"19:48:16";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,472;03/04/25;"19:48:17";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,468;03/04/25;"19:48:17";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,526;03/04/25;"19:48:33";"SAIDA"
"145920";"CARNE BOV RSF KG ASSADO DE TIRAS";0,608;03/04/25;"19:48:36";"SAIDA"
"145920";"CARNE BOV RSF KG ASSADO DE TIRAS";0,542;03/04/25;"19:48:36";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,67;03/04/25;"19:48:56";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,464;03/04/25;"19:49:53";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,528;03/04/25;"19:49:53";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,634;03/04/25;"19:49:53";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,3;03/04/25;"19:50:14";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,576;03/04/25;"19:50:14";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,338;03/04/25;"19:50:14";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,3;03/04/25;"19:50:14";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,562;03/04/25;"19:51:05";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,574;03/04/25;"19:51:05";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,426;03/04/25;"19:51:51";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,362;03/04/25;"19:51:51";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,524;03/04/25;"19:51:51";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,666;03/04/25;"19:51:57";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,586;03/04/25;"19:51:57";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,6;03/04/25;"19:53:13";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,59;03/04/25;"19:53:46";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,532;03/04/25;"19:54:08";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,79;03/04/25;"19:54:29";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,908;03/04/25;"19:54:29";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,438;03/04/25;"19:54:36";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,404;03/04/25;"19:54:36";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,53;03/04/25;"19:54:36";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,514;03/04/25;"19:54:57";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,524;03/04/25;"19:54:57";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,37;03/04/25;"19:55:47";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,37;03/04/25;"19:55:47";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,492;03/04/25;"19:56:39";"SAIDA"
"145915";"CARNE BOV RSF KG MUSC DIANTEIRO";0,786;03/04/25;"19:56:48";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";0,402;03/04/25;"19:57:03";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,352;03/04/25;"19:57:15";"SAIDA"
"145886";"CARNE BOV RSF KG MOIDA PRIMEIRA";0,378;03/04/25;"19:57:15";"SAIDA"
"145911";"CARNE BOV RSF KG PICADO PRIMEIRA";0,624;03/04/25;"19:57:15";"SAIDA"
"145929";"CARNE BOV RSF KG FRALDINHA";0,562;03/04/25;"19:57:15";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,372;03/04/25;"19:58:21";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,6;03/04/25;"19:58:21";"SAIDA"
"145916";"CARNE BOV RSF KG PALETA";0,614;03/04/25;"19:58:21";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,376;03/04/25;"19:58:21";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,512;03/04/25;"19:59:00";"SAIDA"
"145900";"CARNE BOV RSF KG PICANHA";0,848;03/04/25;"20:00:32";"SAIDA"
"145930";"CARNE BOV RSF KG VAZIO";0,97;03/04/25;"20:00:32";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,512;03/04/25;"20:01:09";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,51;03/04/25;"20:01:09";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,532;03/04/25;"20:01:09";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,466;03/04/25;"20:01:09";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,664;03/04/25;"20:01:34";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,5;03/04/25;"20:02:19";"SAIDA"
"145921";"CARNE BOV RSF KG GRANITO";6,18;03/04/25;"20:02:57";"SAIDA"
"145909";"CARNE BOV RSF KG BIFE COX DENTRO";1,102;03/04/25;"20:02:57";"SAIDA"
"145887";"CARNE BOV RSF KG MOIDA SEGUNDA";0,354;03/04/25;"20:03:46";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,602;03/04/25;"20:03:46";"SAIDA"
"145923";"CARNE BOV RSF KG AGULHA";0,498;03/04/25;"20:03:46";"SAIDA"
